Date,Open
2023-05-30,48.790001
2023-05-31,45.980000
2023-06-01,45.009998
2023-06-02,45.500000
2023-06-05,47.259998
2023-06-06,45.380001
2023-06-07,46.860001
2023-06-08,47.990002
2023-06-09,48.090000
2023-06-12,47.720001
2023-06-13,48.279999
2023-06-14,48.630001
2023-06-15,49.349998
2023-06-16,50.200001
2023-06-20,49.509998
2023-06-21,49.880001
2023-06-22,49.840000
2023-06-23,50.590000
2023-06-26,51.119999
2023-06-27,51.320000
2023-06-28,51.029999
2023-06-29,52.000000
2023-06-30,53.939999
2023-07-03,54.000000
2023-07-05,54.080002
2023-07-06,53.650002
2023-07-07,53.919998
2023-07-10,53.270000
2023-07-11,55.000000
2023-07-12,55.500000
2023-07-13,54.560001
2023-07-14,55.580002
2023-07-17,55.580002
2023-07-18,54.980000
2023-07-19,53.970001
2023-07-20,53.849998
2023-07-21,53.439999
2023-07-24,53.770000
2023-07-25,54.000000
2023-07-26,54.240002
2023-07-27,54.430000
2023-07-28,54.139999
2023-07-31,52.540001
2023-08-01,52.779999
2023-08-02,53.049999
2023-08-03,52.500000
2023-08-04,53.590000
2023-08-07,53.529999
2023-08-08,55.040001
2023-08-09,57.470001
2023-08-10,57.189999
2023-08-11,56.070000
2023-08-14,56.520000
2023-08-15,56.560001
2023-08-16,55.680000
2023-08-17,55.299999
2023-08-18,54.509998
2023-08-21,55.080002
2023-08-22,56.430000
2023-08-23,56.220001
2023-08-24,57.439999
2023-08-25,56.779999
2023-08-28,56.360001
2023-08-29,57.180000
2023-08-30,54.680000
2023-08-31,55.990002
2023-09-01,64.089996
2023-09-05,68.050003
2023-09-06,68.000000
2023-09-07,69.470001
2023-09-08,69.370003
2023-09-11,71.120003
2023-09-12,71.650002
2023-09-13,70.919998
2023-09-14,70.470001
2023-09-15,70.900002
2023-09-18,69.010002
2023-09-19,69.809998
2023-09-20,69.910004
2023-09-21,68.260002
2023-09-22,68.730003
2023-09-25,70.190002
2023-09-26,69.800003
2023-09-27,69.800003
2023-09-28,68.209999
2023-09-29,69.099998
2023-10-02,68.610001
2023-10-03,68.739998
2023-10-04,67.309998
2023-10-05,66.290001
2023-10-06,66.720001
2023-10-09,66.239998
2023-10-10,67.339996
2023-10-11,68.239998
2023-10-12,70.029999
2023-10-13,69.419998
2023-10-16,67.879997
2023-10-17,67.260002
2023-10-18,67.250000
2023-10-19,67.239998
2023-10-20,66.820000
2023-10-23,65.449997
2023-10-24,66.389999
2023-10-25,66.830002
2023-10-26,66.139999
2023-10-27,65.000000
2023-10-30,65.949997
2023-10-31,66.029999
2023-11-01,67.290001
2023-11-02,69.379997
2023-11-03,68.989998
2023-11-06,69.760002
2023-11-07,71.599998
2023-11-08,71.660004
2023-11-09,72.629997
2023-11-10,72.709999
2023-11-13,72.849998
2023-11-14,74.440002
2023-11-15,73.019997
2023-11-16,72.800003
2023-11-17,72.800003
2023-11-20,73.889999
2023-11-21,73.830002
2023-11-22,74.250000
2023-11-24,74.629997
2023-11-27,74.320000
2023-11-28,74.000000
2023-11-29,74.449997
2023-11-30,75.110001
2023-12-01,71.860001
2023-12-04,70.870003
2023-12-05,69.209999
2023-12-06,69.480003
2023-12-07,67.570000
2023-12-08,68.430000
2023-12-11,68.589996
2023-12-12,69.099998
2023-12-13,69.989998
2023-12-14,71.000000
2023-12-15,72.019997
2023-12-18,71.620003
2023-12-19,73.699997
2023-12-20,73.540001
2023-12-21,73.389999
2023-12-22,75.680000
2023-12-26,75.989998
2023-12-27,77.019997
2023-12-28,77.000000
2023-12-29,76.820000
2024-01-02,75.449997
2024-01-03,74.830002
2024-01-04,76.669998
2024-01-05,75.440002
2024-01-08,78.000000
2024-01-09,79.169998
2024-01-10,77.830002
2024-01-11,78.769997
2024-01-12,79.940002
2024-01-16,79.000000
2024-01-17,78.500000
2024-01-18,78.709999
2024-01-19,79.120003
2024-01-22,83.739998
2024-01-23,81.000000
2024-01-24,83.500000
2024-01-25,84.500000
2024-01-26,82.510002
2024-01-29,84.379997
2024-01-30,85.720001
2024-01-31,83.279999
2024-02-01,83.599998
2024-02-02,85.629997
2024-02-05,86.529999
2024-02-06,85.730003
2024-02-07,83.440002
2024-02-08,83.610001
2024-02-09,85.250000
2024-02-12,86.500000
2024-02-13,84.989998
2024-02-14,85.059998
2024-02-15,85.480003
2024-02-16,83.300003
2024-02-20,83.879997
2024-02-21,81.290001
2024-02-22,85.959999
2024-02-23,89.059998
2024-02-26,92.620003
2024-02-27,93.000000
2024-02-28,92.099998
2024-02-29,91.000000
2024-03-01,124.669998
2024-03-04,123.949997
2024-03-05,120.750000
2024-03-06,119.449997
2024-03-07,120.000000
2024-03-08,120.290001
2024-03-11,115.480003
2024-03-12,117.300003
2024-03-13,113.500000
2024-03-14,110.699997
2024-03-15,107.040001
2024-03-18,106.989998
2024-03-19,107.019997
2024-03-20,107.910004
2024-03-21,113.180000
2024-03-22,112.910004
2024-03-25,111.269997
2024-03-26,113.349998
2024-03-27,114.010002
2024-03-28,112.250000
2024-04-01,114.250000
2024-04-02,117.389999
2024-04-03,117.790001
2024-04-04,129.850006
2024-04-05,128.000000
2024-04-08,132.949997
2024-04-09,126.430000
2024-04-10,121.190002
2024-04-11,123.610001
2024-04-12,121.489998
2024-04-15,119.000000
2024-04-16,116.660004
2024-04-17,122.620003
2024-04-18,119.610001
2024-04-19,116.360001
2024-04-22,115.000000
2024-04-23,116.379997
2024-04-24,126.010002
2024-04-25,118.330002
2024-04-26,125.620003
2024-04-29,125.199997
2024-04-30,126.250000
2024-05-01,122.910004
2024-05-02,121.639999
2024-05-03,125.489998
2024-05-06,125.000000
2024-05-07,128.220001
2024-05-08,127.160004
2024-05-09,131.169998
2024-05-10,133.929993
2024-05-13,133.300003
2024-05-14,129.490005
2024-05-15,139.899994
2024-05-16,150.500000
2024-05-17,148.630005
2024-05-20,150.899994
2024-05-21,145.050003
2024-05-22,147.910004
2024-05-23,158.990005
