Date,Open
2024-02-12,188.419998
2024-02-13,185.770004
2024-02-14,185.320007
2024-02-15,183.550003
2024-02-16,183.419998
2024-02-20,181.789993
2024-02-21,181.940002
2024-02-22,183.479996
2024-02-23,185.009995
2024-02-26,182.240005
2024-02-27,181.100006
2024-02-28,182.509995
2024-02-29,181.270004
2024-03-01,179.550003
2024-03-04,176.149994
2024-03-05,170.759995
2024-03-06,171.059998
2024-03-07,169.149994
2024-03-08,169.000000
2024-03-11,172.940002
2024-03-12,173.149994
2024-03-13,172.770004
2024-03-14,172.910004
2024-03-15,171.169998
2024-03-18,175.570007
2024-03-19,174.339996
2024-03-20,175.720001
2024-03-21,177.050003
2024-03-22,171.759995
2024-03-25,170.570007
2024-03-26,170.000000
2024-03-27,170.410004
2024-03-28,171.750000
2024-04-01,171.190002
2024-04-02,169.080002
2024-04-03,168.789993
2024-04-04,170.289993
2024-04-05,169.589996
2024-04-08,169.029999
2024-04-09,168.699997
2024-04-10,168.800003
2024-04-11,168.339996
2024-04-12,174.259995
2024-04-15,175.360001
2024-04-16,171.750000
2024-04-17,169.610001
2024-04-18,168.029999
2024-04-19,166.210007
2024-04-22,165.520004
2024-04-23,165.350006
2024-04-24,166.539993
2024-04-25,169.529999
2024-04-26,169.880005
2024-04-29,173.369995
2024-04-30,173.330002
2024-05-01,169.580002
2024-05-02,172.509995
2024-05-03,186.649994
2024-05-06,182.350006
2024-05-07,183.449997
2024-05-08,182.850006
2024-05-09,182.559998
2024-05-10,184.899994
2024-05-13,185.440002
2024-05-14,187.509995
2024-05-15,187.910004
2024-05-16,190.470001
2024-05-17,189.509995
2024-05-20,189.330002
2024-05-21,191.089996
2024-05-22,192.270004
2024-05-23,190.979996
2024-05-24,188.820007
