Date,Open
2023-05-30,200.100006
2023-05-31,199.779999
2023-06-01,202.589996
2023-06-02,210.149994
2023-06-05,217.800003
2023-06-06,216.139999
2023-06-07,228.000000
2023-06-08,224.220001
2023-06-09,249.070007
2023-06-12,247.940002
2023-06-13,253.509995
2023-06-14,260.170013
2023-06-15,248.399994
2023-06-16,258.920013
2023-06-20,261.500000
2023-06-21,275.130005
2023-06-22,250.770004
2023-06-23,259.290009
2023-06-26,250.070007
2023-06-27,243.240005
2023-06-28,249.699997
2023-06-29,258.029999
2023-06-30,260.600006
2023-07-03,276.489990
2023-07-05,278.820007
2023-07-06,278.089996
2023-07-07,278.429993
2023-07-10,276.470001
2023-07-11,268.649994
2023-07-12,276.329987
2023-07-13,274.589996
2023-07-14,277.010010
2023-07-17,286.630005
2023-07-18,290.149994
2023-07-19,296.040009
2023-07-20,279.559998
2023-07-21,268.000000
2023-07-24,255.850006
2023-07-25,272.380005
2023-07-26,263.250000
2023-07-27,268.309998
2023-07-28,259.859985
2023-07-31,267.480011
2023-08-01,266.260010
2023-08-02,255.570007
2023-08-03,252.039993
2023-08-04,260.970001
2023-08-07,251.449997
2023-08-08,247.449997
2023-08-09,250.869995
2023-08-10,245.399994
2023-08-11,241.770004
2023-08-14,235.699997
2023-08-15,238.729996
2023-08-16,228.020004
2023-08-17,226.059998
2023-08-18,214.119995
2023-08-21,221.550003
2023-08-22,240.250000
2023-08-23,229.339996
2023-08-24,238.660004
2023-08-25,231.309998
2023-08-28,242.580002
2023-08-29,238.580002
2023-08-30,254.199997
2023-08-31,255.979996
2023-09-01,257.260010
2023-09-05,245.000000
2023-09-06,255.139999
2023-09-07,245.070007
2023-09-08,251.220001
2023-09-11,264.269989
2023-09-12,270.760010
2023-09-13,270.070007
2023-09-14,271.320007
2023-09-15,277.549988
2023-09-18,271.160004
2023-09-19,264.350006
2023-09-20,267.040009
2023-09-21,257.850006
2023-09-22,257.399994
2023-09-25,243.380005
2023-09-26,242.979996
2023-09-27,244.259995
2023-09-28,240.020004
2023-09-29,250.000000
2023-10-02,244.809998
2023-10-03,248.610001
2023-10-04,248.139999
2023-10-05,260.000000
2023-10-06,253.979996
2023-10-09,255.309998
2023-10-10,257.750000
2023-10-11,266.200012
2023-10-12,262.920013
2023-10-13,258.899994
2023-10-16,250.050003
2023-10-17,250.100006
2023-10-18,252.699997
2023-10-19,225.949997
2023-10-20,217.009995
2023-10-23,210.000000
2023-10-24,216.500000
2023-10-25,215.880005
2023-10-26,211.320007
2023-10-27,210.600006
2023-10-30,209.279999
2023-10-31,196.119995
2023-11-01,204.039993
2023-11-02,212.970001
2023-11-03,221.149994
2023-11-06,223.979996
2023-11-07,219.979996
2023-11-08,223.149994
2023-11-09,219.750000
2023-11-10,210.029999
2023-11-13,215.600006
2023-11-14,235.029999
2023-11-15,239.289993
2023-11-16,239.490005
2023-11-17,232.000000
2023-11-20,234.039993
2023-11-21,235.039993
2023-11-22,242.039993
2023-11-24,233.750000
2023-11-27,236.889999
2023-11-28,236.679993
2023-11-29,249.210007
2023-11-30,245.139999
2023-12-01,233.139999
2023-12-04,235.750000
2023-12-05,233.869995
2023-12-06,242.919998
2023-12-07,241.550003
2023-12-08,240.270004
2023-12-11,242.740005
2023-12-12,238.550003
2023-12-13,234.190002
2023-12-14,241.220001
2023-12-15,251.210007
2023-12-18,253.779999
2023-12-19,253.479996
2023-12-20,256.410004
2023-12-21,251.899994
2023-12-22,256.760010
2023-12-26,254.490005
2023-12-27,258.350006
2023-12-28,263.660004
2023-12-29,255.100006
2024-01-02,250.080002
2024-01-03,244.979996
2024-01-04,239.250000
2024-01-05,236.860001
2024-01-08,236.139999
2024-01-09,238.110001
2024-01-10,235.100006
2024-01-11,230.570007
2024-01-12,220.080002
2024-01-16,215.100006
2024-01-17,214.860001
2024-01-18,216.880005
2024-01-19,209.990005
2024-01-22,212.259995
2024-01-23,211.300003
2024-01-24,211.880005
2024-01-25,189.699997
2024-01-26,185.500000
2024-01-29,185.630005
2024-01-30,195.330002
2024-01-31,187.000000
2024-02-01,188.500000
2024-02-02,185.039993
2024-02-05,184.259995
2024-02-06,177.210007
2024-02-07,188.179993
2024-02-08,189.000000
2024-02-09,190.179993
2024-02-12,192.110001
2024-02-13,183.990005
2024-02-14,185.300003
2024-02-15,189.160004
2024-02-16,202.059998
2024-02-20,196.130005
2024-02-21,193.360001
2024-02-22,194.000000
2024-02-23,195.309998
2024-02-26,192.289993
2024-02-27,204.039993
2024-02-28,200.419998
2024-02-29,204.179993
2024-03-01,200.520004
2024-03-04,198.729996
2024-03-05,183.050003
2024-03-06,179.990005
2024-03-07,174.350006
2024-03-08,181.500000
2024-03-11,175.449997
2024-03-12,177.770004
2024-03-13,173.050003
2024-03-14,167.770004
2024-03-15,163.160004
2024-03-18,170.020004
2024-03-19,172.360001
2024-03-20,173.000000
2024-03-21,176.389999
2024-03-22,166.690002
2024-03-25,168.759995
2024-03-26,178.580002
2024-03-27,181.410004
2024-03-28,177.449997
2024-04-01,176.169998
2024-04-02,164.750000
2024-04-03,164.020004
2024-04-04,170.070007
2024-04-05,169.080002
2024-04-08,169.339996
2024-04-09,172.910004
2024-04-10,173.039993
2024-04-11,172.550003
2024-04-12,172.339996
2024-04-15,170.240005
2024-04-16,156.740005
2024-04-17,157.639999
2024-04-18,151.250000
2024-04-19,148.970001
2024-04-22,140.559998
2024-04-23,143.330002
2024-04-24,162.839996
2024-04-25,158.960007
2024-04-26,168.850006
2024-04-29,188.419998
2024-04-30,186.979996
2024-05-01,182.000000
2024-05-02,182.860001
2024-05-03,182.100006
2024-05-06,183.800003
2024-05-07,182.399994
2024-05-08,171.589996
2024-05-09,175.009995
2024-05-10,173.050003
2024-05-13,170.000000
2024-05-14,174.500000
2024-05-15,179.899994
2024-05-16,174.100006
2024-05-17,173.550003
2024-05-20,177.559998
2024-05-21,175.509995
2024-05-22,182.850006
2024-05-23,181.800003
2024-05-24,174.839996
