Date,Open
2024-01-24,92.550003
2024-01-25,92.220001
2024-01-26,92.919998
2024-01-29,93.019997
2024-01-30,93.000000
2024-01-31,98.279999
2024-02-01,93.099998
2024-02-02,92.690002
2024-02-05,92.779999
2024-02-06,92.500000
2024-02-07,96.239998
2024-02-08,95.099998
2024-02-09,96.320000
2024-02-12,96.919998
2024-02-13,94.849998
2024-02-14,94.080002
2024-02-15,94.029999
2024-02-16,93.099998
2024-02-20,93.360001
2024-02-21,93.860001
2024-02-22,94.889999
2024-02-23,95.879997
2024-02-26,95.360001
2024-02-27,94.320000
2024-02-28,93.769997
2024-02-29,94.500000
2024-03-01,94.449997
2024-03-04,93.059998
2024-03-05,92.099998
2024-03-06,91.349998
2024-03-07,91.620003
2024-03-08,90.620003
2024-03-11,91.260002
2024-03-12,92.000000
2024-03-13,92.489998
2024-03-14,91.099998
2024-03-15,91.599998
2024-03-18,90.750000
2024-03-19,91.000000
2024-03-20,91.790001
2024-03-21,92.629997
2024-03-22,91.739998
2024-03-25,90.650002
2024-03-26,90.980003
2024-03-27,90.650002
2024-03-28,91.790001
2024-04-01,91.820000
2024-04-02,91.110001
2024-04-03,89.599998
2024-04-04,89.129997
2024-04-05,87.900002
2024-04-08,86.970001
2024-04-09,87.190002
2024-04-10,86.320000
2024-04-11,86.000000
2024-04-12,85.419998
2024-04-15,85.400002
2024-04-16,84.820000
2024-04-17,86.000000
2024-04-18,86.440002
2024-04-19,87.150002
2024-04-22,88.080002
2024-04-23,88.769997
2024-04-24,87.059998
2024-04-25,89.550003
2024-04-26,87.400002
2024-04-29,88.239998
2024-04-30,87.610001
2024-05-01,75.820000
2024-05-02,74.900002
2024-05-03,75.269997
2024-05-06,73.309998
2024-05-07,72.849998
2024-05-08,72.290001
2024-05-09,73.570000
2024-05-10,75.309998
2024-05-13,76.220001
2024-05-14,76.230003
2024-05-15,75.900002
2024-05-16,75.190002
2024-05-17,75.269997
2024-05-20,77.680000
2024-05-21,77.559998
2024-05-22,77.699997
2024-05-23,80.099998
2024-05-24,78.500000
