Date,Open
2023-05-30,108.400002
2023-05-31,105.699997
2023-06-01,104.180000
2023-06-02,107.629997
2023-06-05,107.879997
2023-06-06,105.489998
2023-06-07,106.040001
2023-06-08,107.160004
2023-06-09,105.910004
2023-06-12,106.290001
2023-06-13,107.139999
2023-06-14,107.480003
2023-06-15,111.830002
2023-06-16,114.000000
2023-06-20,111.410004
2023-06-21,109.129997
2023-06-22,110.820000
2023-06-23,107.750000
2023-06-26,109.669998
2023-06-27,112.529999
2023-06-28,113.339996
2023-06-29,113.599998
2023-06-30,111.589996
2023-07-03,111.059998
2023-07-05,108.620003
2023-07-06,105.290001
2023-07-07,104.800003
2023-07-10,104.480003
2023-07-11,105.650002
2023-07-12,108.529999
2023-07-13,109.070000
2023-07-14,107.940002
2023-07-17,107.260002
2023-07-18,108.580002
2023-07-19,109.080002
2023-07-20,109.570000
2023-07-21,108.000000
2023-07-24,110.410004
2023-07-25,108.279999
2023-07-26,108.300003
2023-07-27,109.830002
2023-07-28,108.110001
2023-07-31,109.410004
2023-08-01,110.000000
2023-08-02,108.279999
2023-08-03,107.000000
2023-08-04,108.709999
2023-08-07,109.870003
2023-08-08,109.629997
2023-08-09,109.790001
2023-08-10,110.309998
2023-08-11,108.900002
2023-08-14,107.919998
2023-08-15,106.070000
2023-08-16,106.070000
2023-08-17,107.430000
2023-08-18,103.830002
2023-08-21,105.470001
2023-08-22,100.959999
2023-08-23,96.980003
2023-08-24,98.699997
2023-08-25,98.500000
2023-08-28,99.589996
2023-08-29,100.029999
2023-08-30,101.639999
2023-08-31,102.620003
2023-09-01,101.970001
2023-09-05,101.500000
2023-09-06,99.760002
2023-09-07,98.260002
2023-09-08,98.099998
2023-09-11,98.330002
2023-09-12,96.989998
2023-09-13,96.300003
2023-09-14,96.720001
2023-09-15,98.150002
2023-09-18,96.000000
2023-09-19,95.040001
2023-09-20,93.970001
2023-09-21,93.419998
2023-09-22,91.580002
2023-09-25,90.000000
2023-09-26,90.000000
2023-09-27,90.559998
2023-09-28,89.099998
2023-09-29,99.370003
2023-10-02,96.199997
2023-10-03,94.320000
2023-10-04,95.580002
2023-10-05,95.790001
2023-10-06,95.790001
2023-10-09,96.779999
2023-10-10,97.250000
2023-10-11,98.309998
2023-10-12,99.540001
2023-10-13,99.589996
2023-10-16,99.720001
2023-10-17,101.970001
2023-10-18,102.970001
2023-10-19,103.769997
2023-10-20,103.320000
2023-10-23,102.129997
2023-10-24,103.660004
2023-10-25,104.459999
2023-10-26,102.180000
2023-10-27,99.779999
2023-10-30,99.000000
2023-10-31,101.400002
2023-11-01,102.550003
2023-11-02,102.050003
2023-11-03,106.430000
2023-11-06,106.959999
2023-11-07,107.320000
2023-11-08,109.370003
2023-11-09,109.820000
2023-11-10,107.339996
2023-11-13,105.370003
2023-11-14,105.559998
2023-11-15,106.820000
2023-11-16,107.099998
2023-11-17,108.059998
2023-11-20,106.000000
2023-11-21,106.169998
2023-11-22,107.500000
2023-11-24,107.500000
2023-11-27,107.660004
2023-11-28,108.570000
2023-11-29,110.800003
2023-11-30,110.529999
2023-12-01,110.330002
2023-12-04,113.080002
2023-12-05,114.660004
2023-12-06,116.000000
2023-12-07,114.120003
2023-12-08,114.500000
2023-12-11,117.790001
2023-12-12,119.680000
2023-12-13,119.349998
2023-12-14,121.440002
2023-12-15,120.930000
2023-12-18,121.410004
2023-12-19,121.739998
2023-12-20,121.129997
2023-12-21,122.300003
2023-12-22,108.260002
2023-12-26,108.300003
2023-12-27,108.339996
2023-12-28,107.209999
2023-12-29,108.959999
2024-01-02,107.610001
2024-01-03,105.720001
2024-01-04,102.459999
2024-01-05,102.459999
2024-01-08,102.080002
2024-01-09,103.169998
2024-01-10,102.690002
2024-01-11,104.220001
2024-01-12,106.000000
2024-01-16,103.940002
2024-01-17,101.050003
2024-01-18,101.000000
2024-01-19,101.019997
2024-01-22,101.750000
2024-01-23,101.629997
2024-01-24,101.779999
2024-01-25,101.529999
